taxon_id	speciesName	order	patch_area	change_patch_area	habitat_intactness_p5	habitat_intactness_p10	habitat_intactness_p50	habitat_intactness_p90	habitat_intactness_p95	change_habitat_intactness_p5	change_habitat_intactness_p10	change_habitat_intactness_p50	change_habitat_intactness_p90	change_habitat_intactness_p95	patch_intactness_p5	patch_intactness_p10	patch_intactness_p50	patch_intactness_p90	patch_intactness_p95	change_patch_intactness_p5	change_patch_intactness_p10	change_patch_intactness_p50	change_patch_intactness_p90	change_patch_intactness_p95	habitat_breadth	range_size	gestation_length	weaning_age	realm	criterionB	rl_cat	threatened_status
20290	Sminthopsis douglasi	Dasyuromorphia	0.042098377	0	0.034	0.065	0.157	0.223	0.244	0	0	0	0	0	0.223	0.233	0.275	0.354	0.388	0	0	0	0	0	3	47389	17.546	81.925	Australasia	1	NT	Non-threatened
16203	Paraxerus alexandri	Rodentia	0.201416796	-0.110696889	0.002	0.005	0.107	0.324	0.382	-0.001	-0.001	-0.026	-0.067	-0.075	0.25	0.267	0.323	0.42	0.457	-0.007	-0.004	-0.011	-0.049	-0.078	1	258047	56.463	51.75	Afrotropic	0	LC	Non-threatened
4085	Cebus trinitatis	Primates	0	0	0	0	0.001	0.022	0.038	0	0	-0.001	-0.006	-0.009											3	4777			Neotropic	0	CR	Threatened
20392	Sorex macrodon	Eulipotyphla	0.014064807	-0.00419613	0	0	0.005	0.034	0.061	0	0	-0.001	-0.005	-0.008	0.094	0.101	0.132	0.211	0.221	-0.013	-0.013	0.028	-0.002	-0.001	2	12869	20.364	24.034	Neotropic	0	VU	Threatened
136801	Phyllomys pattoni	Rodentia	0.035398288	-0.002431617	0	0.002	0.03	0.131	0.182	0	0	-0.002	-0.002	-0.005	0.163	0.189	0.266	0.374	0.423	-0.005	-0.006	-0.004	-0.01	-0.013	2	303913	87.869	38.099	Neotropic	0	LC	Non-threatened
2814	Bison bonasus	Cetartiodactyla	0.003460778	0.000494397	0.001	0.001	0.01	0.053	0.081	0	0	0	0.003	0.001	0.162	0.166	0.223	0.241	0.243	0.005	0.005	0.004	0.008	0.009	4	24272	274	273.16	Palearctic	0	NT	Non-threatened
15140	Oecomys rutilus	Rodentia	0.881446415	-0.008297428	0.13	0.265	0.888	0.994	0.998	-0.012	-0.023	-0.023	-0.001	-0.001	0.443	0.552	0.92	0.995	0.998	-0.019	-0.029	-0.009	-0.002	0	2	1194346	30.028	25.807	Neotropic	0	LC	Non-threatened
80221085	Coleura kibomalandy	Chiroptera	0	0	0.009	0.019	0.112	0.163	0.172	-0.002	-0.005	-0.028	-0.025	-0.024											1	1488	108.922	57.405	Afrotropic	0	DD	Data deficient
13972	Mus musculus	Rodentia	0.270536686	-0.008553227	0	0.001	0.062	0.747	0.909	0	0	-0.003	-0.011	-0.005	0.271	0.314	0.633	0.984	0.998	-0.001	-0.001	-0.003	0.001	0	19	84085461	19.6	21.914		0	LC	Non-threatened
42609	Perognathus inornatus	Rodentia	0.009875007	-0.000216439	0	0	0.003	0.042	0.069	0	0	0	0	0	0.095	0.114	0.175	0.341	0.381	-0.001	-0.006	0.001	-0.001	-0.002	3	73924	22.74	20.088	Nearctic	0	LC	Non-threatened
19338	Rattus koopmani	Rodentia	0.000881446	-0.000881446	0.008	0.009	0.027	0.061	0.066	-0.004	-0.003	-0.006	-0.011	-0.012	0.089	0.089	0.089	0.2	0.2	-0.089	-0.089	-0.089	-0.2	-0.2	1	2269	25.266	26.184	Australasia	0	DD	Data deficient
13924	Muntiacus crinifrons	Cetartiodactyla	0.00177651	-7.00102E-05	0	0.001	0.015	0.061	0.076	0	-0.001	-0.002	-0.002	-0.002	0.12	0.131	0.172	0.249	0.273	-0.007	-0.004	-0.009	-0.004	-0.016	2	114269	195.57	97.7	Palearctic	0	VU	Threatened
8757	Funisciurus bayonii	Rodentia	0.097345178	-0.01073385	0.013	0.022	0.097	0.256	0.314	0	-0.001	-0.002	-0.01	-0.013	0.246	0.258	0.315	0.428	0.46	-0.003	-0.003	-0.004	-0.012	-0.018	1	387559	47.454	49.131	Afrotropic	0	DD	Data deficient
2465	Baiomys musculus	Rodentia	0.073450426	-0.005206843	0	0.001	0.023	0.187	0.278	0	0	-0.002	-0.01	-0.011	0.167	0.194	0.316	0.526	0.612	-0.002	-0.001	-0.003	0	-0.003	6	450753	24.785	22.056	Neotropic	0	LC	Non-threatened
15190	Olallamys edax	Rodentia	0	0	0.001	0.002	0.014	0.059	0.075	0	-0.001	-0.001	-0.007	-0.009											2	5424	86.579	47.546	Neotropic	0	DD	Data deficient
3916	Carpomys phaeurus	Rodentia	0.059296008	-0.003071108	0.005	0.007	0.044	0.204	0.235	-0.001	-0.001	-0.002	-0.003	0.011	0.187	0.196	0.262	0.34	0.353	-0.009	-0.004	0.014	-0.006	-0.008	1	4233	32.477	30.112	Indomalayan	0	LC	Non-threatened
136484	Aepeomys reigi	Rodentia	0.000915821	0	0	0.001	0.022	0.065	0.078	0	0	-0.005	-0.008	-0.013	0.129	0.129	0.156	0.171	0.171	-0.014	-0.014	-0.015	-0.016	-0.016	3	13103	24.369	24.452	Neotropic	1	VU	Threatened
19342	Rattus lugens	Rodentia	0.009089289	-0.001782214	0.021	0.025	0.084	0.159	0.17	-0.003	-0.002	-0.009	-0.013	-0.011	0.161	0.167	0.331	0.423	0.426	0.001	0.032	0.017	-0.008	-0.009	1	5611	22.261	26.087	Indomalayan	1	VU	Threatened
18267	Procyon pygmaeus	Carnivora	0	0	0	0.003	0.03	0.086	0.093	0	0.001	-0.003	-0.007	-0.006											2	460	61.277	83.67	Neotropic	0	CR	Threatened
4776	Choeronycteris mexicana	Chiroptera	0.20104606	-0.009176882	0	0.002	0.084	0.353	0.473	0	0	-0.004	-0.009	-0.011	0.212	0.237	0.352	0.637	0.752	-0.001	-0.001	-0.002	-0.001	-0.001	5	1781542	115.489	17.5	Nearctic	0	NT	Non-threatened
29622	Mazama pandora	Cetartiodactyla	0.280900479	-0.025364164	0.006	0.014	0.11	0.499	0.634	-0.001	-0.002	-0.011	-0.024	-0.012	0.219	0.249	0.411	0.711	0.786	-0.005	-0.005	-0.002	0.003	-0.003	3	147255	225	182.308	Neotropic	0	VU	Threatened
136197	Akodon montensis	Rodentia	0.029258726	-0.001708829	0	0.001	0.013	0.086	0.133	0	0	-0.001	-0.005	-0.007	0.126	0.149	0.253	0.492	0.574	-0.001	-0.001	0.002	0.006	0.006	2	1054523	24.567	22.379	Neotropic	0	LC	Non-threatened
19515	Rhinolophus blasii	Chiroptera	0.070671805	-0.004449729	0	0.001	0.02	0.207	0.308	0	-0.001	-0.002	-0.017	-0.01	0.23	0.256	0.355	0.557	0.619	0.001	0	0.004	-0.009	-0.018	7	3403578	70.12	28	Palearctic	0	LC	Non-threatened
160875418	Cacajao melanocephalus	Primates	0.966947786	-0.01287078	0.41	0.55	0.916	0.995	0.999	-0.072	-0.099	-0.035	0	0	0.499	0.605	0.92	0.996	0.999	-0.06	-0.105	-0.028	-0.001	0	3	476428		639	Neotropic	0	LC	Non-threatened
136240	Kerivoula kachinensis	Chiroptera	0.047734574	-0.010712102	0	0.001	0.042	0.161	0.241	0	0	-0.005	-0.02	-0.029	0.225	0.243	0.374	0.625	0.677	0.008	0.012	0.029	-0.001	-0.01	2	645905	81.647	54.273	Indomalayan	0	LC	Non-threatened
14262	Mystromys albicaudatus	Rodentia	0.009732355	-0.000511182	0.001	0.002	0.022	0.079	0.104	-0.001	0	-0.001	-0.002	-0.003	0.112	0.129	0.197	0.281	0.314	0.002	-0.001	-0.001	-0.004	-0.004	2	502756	38	32	Afrotropic	0	VU	Threatened
40544	Sminthopsis hirtipes	Dasyuromorphia	0.811103286	-0.000248551	0.13	0.185	0.845	0.999	0.999	0	-0.001	0	0	0	0.367	0.499	0.892	0.999	0.999	0	0	0	0	0	5	1038017	16.257	79.339	Australasia	0	LC	Non-threatened
12891	Maxomys alticola	Rodentia	0	0	0.01	0.016	0.082	0.132	0.145	-0.002	-0.004	-0.017	-0.027	-0.03											2	3981	27.389	27.221	Indomalayan	0	LC	Non-threatened
41329	Crocidura levicula	Eulipotyphla	0.019506896	-0.00290478	0.006	0.011	0.097	0.194	0.234	-0.002	-0.003	-0.02	-0.029	-0.033	0.26	0.282	0.443	0.542	0.552	-0.026	-0.015	0.016	-0.006	-0.006	1	42344	27.071	23.24	Australasia	0	LC	Non-threatened
17356	Pipistrellus paterculus	Chiroptera	0.058926738	-0.008298143	0	0.001	0.031	0.176	0.273	0	0	-0.003	-0.013	-0.018	0.227	0.245	0.364	0.628	0.662	-0.001	-0.004	-0.006	-0.016	-0.02	7	785959	71.48	45.36	Indomalayan	0	LC	Non-threatened
111767309	Crocidura monax	Eulipotyphla	0	0	0	0	0.003	0.034	0.055	0	0	0	-0.005	-0.005											1	7245	27.28	23.006	Afrotropic	0	DD	Data deficient
18294	Proechimys roberti	Rodentia	0.52193286	-0.023311751	0.016	0.034	0.281	0.944	0.991	-0.002	-0.003	-0.022	-0.022	-0.002	0.266	0.302	0.584	0.99	0.998	-0.005	-0.006	-0.015	-0.001	-0.001	3	1707894	63.916	28.61	Neotropic	0	LC	Non-threatened
44722	Loris lydekkerianus	Primates	0.002001948	-0.000358682	0	0	0.002	0.041	0.063	0	0	0	-0.004	-0.006	0.073	0.091	0.178	0.28	0.309	-0.006	-0.009	-0.013	-0.019	-0.015	6	479533	167.612	158.745	Indomalayan	0	NT	Non-threatened
43952	Leontocebus illigeri	Primates	0.849789061	-0.023425357	0.211	0.243	0.541	0.764	0.768	-0.032	-0.024	-0.053	-0.004	-0.001	0.344	0.379	0.584	0.766	0.768	-0.004	-0.009	-0.034	-0.002	-0.001	2	81066	148	91	Neotropic	0	NT	Non-threatened
41466	Mogera robusta	Eulipotyphla	0.088106005	0.002174275	0	0.001	0.01	0.227	0.373	0	-0.001	-0.001	0.003	0.009	0.223	0.253	0.397	0.592	0.636	0	0.001	0.007	0.007	0.007	1	888112	40	33.623	Palearctic	0	LC	Non-threatened
276	Acomys wilsoni	Rodentia	0.075075977	-0.019314496	0.001	0.002	0.042	0.221	0.311	0	0	-0.01	-0.04	-0.041	0.224	0.249	0.348	0.539	0.607	-0.001	0.001	-0.003	-0.037	-0.04	3	1372130	38.827	21.879	Afrotropic	0	LC	Non-threatened
6928	Lycalopex gymnocercus	Carnivora	0.195365482	-0.013258565	0.001	0.004	0.067	0.372	0.486	0	-0.001	-0.004	-0.021	-0.02	0.224	0.25	0.376	0.599	0.654	-0.005	-0.005	-0.009	-0.018	-0.018	5	2784238	59.23	72.082	Neotropic	0	LC	Non-threatened
5704	Crunomys celebensis	Rodentia	0.001253133	0	0.016	0.024	0.081	0.121	0.129	-0.003	-0.005	-0.012	-0.024	-0.03	0.316	0.316	0.322	0.324	0.324	-0.02	-0.02	-0.021	-0.022	-0.022	2	10374	31.549	23.921	Australasia	0	DD	Data deficient
136797	Spilogale gracilis	Carnivora	0.146164171	-0.002751811	0.001	0.006	0.045	0.307	0.47	0	0	0	-0.005	-0.006	0.197	0.226	0.377	0.744	0.853	-0.001	-0.001	-0.001	0	0	1	3830932	37.24	52.195	Nearctic	0	LC	Non-threatened
10282	Hybomys trivirgatus	Rodentia	0.016599768	-0.007391362	0	0	0.004	0.062	0.122	0	0	-0.001	-0.013	-0.02	0.16	0.187	0.25	0.319	0.33	-0.025	-0.018	-0.008	-0.024	-0.03	1	389644	29.113	25.83	Afrotropic	0	LC	Non-threatened
136610	Pteronotus paraguanensis	Chiroptera	0	0	0	0	0.002	0.005	0.006	0	0	-0.001	-0.002	-0.003											2	141	107.97	76.1	Neotropic	1	EN	Threatened
21161	Sundasciurus rabori	Rodentia	0	0	0.051	0.064	0.103	0.142	0.159	-0.016	-0.017	-0.022	-0.036	-0.042											1	856	52.171	46.215	Indomalayan	0	DD	Data deficient
12594	Macroglossus minimus	Chiroptera	0.313878529	-0.063116018	0	0.002	0.125	0.603	0.741	0	0	-0.02	-0.077	-0.02	0.288	0.309	0.493	0.833	0.913	-0.003	-0.001	-0.035	0.005	0.032	6	3588471	125.14	65	Indomalayan	0	LC	Non-threatened
19597	Rhinopithecus bieti	Primates	0.088351929	-0.010048394	0.011	0.018	0.081	0.23	0.323	-0.002	-0.003	-0.007	-0.018	-0.027	0.26	0.274	0.328	0.534	0.583	-0.006	-0.008	-0.013	-0.002	-0.003	1	29756	170	256.31	Palearctic	0	EN	Threatened
18742	Pteropus neohibernicus	Chiroptera	0.705748774	-0.14326504	0.064	0.121	0.403	0.636	0.648	-0.014	-0.028	-0.089	-0.052	-0.029	0.304	0.33	0.493	0.645	0.792	-0.01	-0.02	-0.074	-0.027	-0.075	7	672439	159.968	142.571	Australasia	0	LC	Non-threatened
5636	Crocidura picea	Eulipotyphla	0	0	0.004	0.004	0.017	0.102	0.122	-0.001	0	-0.002	-0.015	-0.017											2	6226	26.208	22.406	Afrotropic	1	EN	Threatened
11797	Lepus castroviejoi	Lagomorpha	0	0	0.003	0.005	0.016	0.043	0.052	0	-0.001	-0.001	0	0											2	4967	47.728	35.688	Palearctic	1	VU	Threatened
201936	Thylamys pusillus	Didelphimorphia	0.383881131	-0.030877665	0.022	0.036	0.189	0.545	0.613	-0.003	-0.004	-0.021	-0.033	-0.029	0.25	0.274	0.424	0.631	0.67	-0.008	-0.01	-0.011	-0.023	-0.027	2	266309	17.345	74.561	Neotropic	0	LC	Non-threatened
41346	Crocidura nigrofusca	Eulipotyphla	0.116914312	-0.033971401	0.001	0.004	0.08	0.281	0.364	0	-0.001	-0.02	-0.039	-0.041	0.24	0.261	0.346	0.525	0.592	0.002	0.002	-0.002	-0.019	-0.015	2	3713506	29.62	25.69	Afrotropic	0	LC	Non-threatened
23061	Vulpes ferrilata	Carnivora	0.505888304	-0.007968304	0.016	0.029	0.295	0.961	0.985	-0.002	-0.002	-0.014	0	0	0.316	0.362	0.728	0.985	0.992	-0.004	-0.008	-0.005	0	0	5	2237741	54.051	41.433	Palearctic	0	LC	Non-threatened
81629742	Miniopterus manavi	Chiroptera	0.020488944	-0.014743542	0.006	0.01	0.055	0.156	0.196	-0.001	-0.002	-0.011	-0.032	-0.04	0.194	0.21	0.263	0.333	0.358	-0.01	-0.01	-0.008	-0.04	-0.051	7	513106	137.132	70.951	Afrotropic	0	LC	Non-threatened
11486	Lemniscomys mittendorfi	Rodentia	0	0	0.004	0.005	0.014	0.026	0.029	0	-0.001	-0.002	-0.004	-0.001											1	405	25.602	26.221	Afrotropic	0	LC	Non-threatened
22431	Tryphomys adustus	Rodentia	0.041696794	-0.040009641	0	0.002	0.022	0.135	0.197	0	-0.001	-0.004	-0.013	-0.018	0.196	0.198	0.218	0.227	0.228	-0.033	-0.026	-0.041	-0.043	-0.041	5	4149	24.685	25.337	Indomalayan	0	DD	Data deficient
20217	Sigmodon ochrognathus	Rodentia	0.187371289	-0.005371546	0.006	0.015	0.105	0.309	0.382	0	0	-0.003	-0.005	-0.004	0.209	0.229	0.315	0.48	0.539	-0.003	-0.002	-0.001	0.001	0.002	2	466160	27.088	15	Nearctic	0	LC	Non-threatened
41456	Notiosorex crawfordi	Eulipotyphla	0.143938165	-0.003959161	0.001	0.003	0.039	0.3	0.426	-0.001	0	-0.001	-0.005	-0.008	0.207	0.234	0.357	0.656	0.76	-0.001	-0.001	-0.002	-0.004	-0.006	4	2169904	25.526	41.46	Nearctic	0	LC	Non-threatened
13446	Microtus montebelli	Rodentia	0.000906056	0.000551327	0	0	0.001	0.008	0.016	0	0	0	0.001	0.002	0.073	0.076	0.137	0.172	0.188	0.004	0.007	0.037	0.092	0.09	3	233981	21.925	20	Palearctic	0	LC	Non-threatened
41652	Martes zibellina	Carnivora	0.743337667	0.000614332	0.022	0.072	0.643	0.967	0.983	0.001	0.001	0.001	0.001	0.001	0.338	0.406	0.766	0.976	0.986	0.001	0	0.003	0.001	0.001	2	10014134	30.4	55.24	Palearctic	0	LC	Non-threatened
21463	Taphozous perforatus	Chiroptera	0.116971986	-0.021428646	0	0.001	0.034	0.304	0.524	0	-0.001	-0.008	-0.048	-0.035	0.248	0.275	0.468	0.827	0.879	0	0.008	0.041	0.014	-0.004	3	2118986	98	47.005	Afrotropic	0	LC	Non-threatened
12848	Martes martes	Carnivora	0.109718991	0.001404845	0	0	0.006	0.262	0.444	0	0	0	0.003	0.001	0.218	0.249	0.422	0.715	0.764	-0.002	0	0.001	-0.002	0.006	3	9866569	30.63	56.915	Palearctic	0	LC	Non-threatened
14931	Nycteris intermedia	Chiroptera	0.221012559	-0.083300682	0.001	0.005	0.123	0.393	0.532	0	-0.001	-0.031	-0.08	-0.123	0.251	0.271	0.374	0.666	0.729	0.004	0.005	-0.009	0.008	0.065	1	2623688	100.127	57.232	Afrotropic	0	LC	Non-threatened
12520	Lynx pardinus	Carnivora	0	0	0	0	0.007	0.044	0.061	0	0	0	-0.001	-0.002												1195	67.895	99.922	Palearctic	0	EN	Threatened
41393	Sorex daphaenodon	Eulipotyphla	0.608724821	0.00089145	0.004	0.015	0.456	0.912	0.96	0	0.001	-0.001	0.002	0.002	0.32	0.381	0.719	0.95	0.974	-0.001	-0.001	-0.001	0	0.001	3	8133943	20.199	24.218	Palearctic	0	LC	Non-threatened
8204	Eulemur albifrons	Primates	0.012039624	-0.003403607	0.014	0.026	0.126	0.227	0.244	-0.004	-0.005	-0.023	-0.023	-0.023	0.195	0.214	0.285	0.298	0.304	0.003	-0.008	-0.024	-0.025	-0.028	2	19685	124.676	152.5	Afrotropic	0	VU	Threatened
858	Allactaga severtzovi	Rodentia	0.1027475	-0.025322112	0.001	0.004	0.077	0.252	0.35	0	0	-0.006	-0.029	-0.042	0.232	0.25	0.346	0.482	0.595	0	0.001	-0.011	0.028	0.05	1	700455	30.159	35.934	Palearctic	0	LC	Non-threatened
20393	Sorex oreopolus	Eulipotyphla	0.023941192	-0.002360399	0	0	0	0.019	0.074	0	0	0	0.004	0.001	0.088	0.146	0.214	0.318	0.331	-0.005	-0.039	0.002	-0.009	-0.006	2	14828	20.241	23.889	Neotropic	0	LC	Non-threatened
19495	Rhinoceros sondaicus	Perissodactyla	0.000158816	-6.35263E-05	0	0	0.001	0.01	0.013	0	0	0	-0.001	-0.001	0.025	0.025	0.039	0.057	0.065	-0.001	-0.001	-0.004	-0.001	-0.009	1	125932	494.427	528.529	Indomalayan	0	CR	Threatened
11499	Lenothrix canus	Rodentia	0.197567957	-0.027943419	0	0.002	0.081	0.405	0.491	0	-0.001	-0.011	-0.024	-0.009	0.246	0.274	0.406	0.66	0.742	-0.001	-0.003	0.014	0.009	-0.004	3	239305	29.403	27.854	Indomalayan	0	LC	Non-threatened
8790	Paragalago zanzibaricus	Primates	0.005629046	-0.000844357	0	0	0.007	0.05	0.069	0	0	-0.001	-0.004	-0.007	0.193	0.203	0.236	0.291	0.304	0.001	-0.009	0	-0.01	-0.015	2	7106	126	89	Afrotropic	1	NT	Non-threatened
2155	Aselliscus stoliczkanus	Chiroptera	0.010528163	-0.002999587	0.001	0.001	0.02	0.111	0.152	-0.001	0	-0.002	-0.011	-0.015	0.2	0.216	0.271	0.33	0.346	-0.002	-0.001	-0.007	-0.01	-0.007	1	1367855	97.961	61.867	Indomalayan	0	LC	Non-threatened
112464492	Coccymys ruemmleri	Rodentia	0.485380851	-0.286861589	0.083	0.136	0.291	0.515	0.557	-0.039	-0.067	-0.138	-0.176	-0.16	0.301	0.319	0.408	0.558	0.61	-0.007	-0.017	-0.069	-0.114	-0.156	2	31876	29.172	26.763	Australasia	0	LC	Non-threatened
48020705	Pseudohydromys pumehanae	Rodentia	0	0	0.222	0.228	0.242	0.251	0.254	-0.045	-0.048	-0.053	-0.052	-0.051											1	1031	32.764	30.362	Australasia	0	DD	Data deficient
88160214	Platyrrhinus incarum	Chiroptera	0.670380524	-0.021434777	0.028	0.061	0.525	0.944	0.984	-0.003	-0.007	-0.048	-0.021	-0.004	0.329	0.385	0.713	0.974	0.991	-0.011	-0.016	-0.035	-0.004	-0.001	2	2685169	112.344	41.151	Neotropic	0	LC	Non-threatened
99712630	Murina harrisoni	Chiroptera	0	0	0.001	0.002	0.033	0.135	0.164	-0.001	-0.001	-0.002	-0.008	-0.011											1	5135	86.911	52.503	Indomalayan	0	LC	Non-threatened
14288	Myzopoda aurita	Chiroptera	0.007242743	-0.006713466	0.009	0.013	0.057	0.155	0.205	-0.002	-0.002	-0.008	-0.024	-0.028	0.179	0.187	0.259	0.306	0.32	-0.053	-0.053	-0.057	-0.094	-0.108	6	107694	104.53	55.479	Afrotropic	0	LC	Non-threatened
1550	Anomalurus derbianus	Rodentia	0.159026567	-0.054072519	0.001	0.002	0.084	0.325	0.43	0	0	-0.017	-0.055	-0.08	0.239	0.261	0.354	0.613	0.699	-0.004	-0.003	-0.012	-0.05	0.024	3	5673159	54.704	58.359	Afrotropic	0	LC	Non-threatened
41271	Ochotona thibetana	Lagomorpha	0.129330923	-0.004692161	0.006	0.011	0.063	0.347	0.535	-0.001	-0.001	-0.005	-0.017	-0.019	0.265	0.294	0.458	0.769	0.817	-0.001	-0.004	-0.016	-0.006	0	3	731859	29.444	22.672	Palearctic	0	LC	Non-threatened
4148	Cephalophus ogilbyi	Cetartiodactyla	0.23062414	-0.040556184	0.001	0.004	0.08	0.418	0.501	0	-0.001	-0.013	-0.061	-0.062	0.21	0.235	0.389	0.546	0.585	-0.002	-0.001	-0.023	-0.05	-0.057	2	440574	121.702	87.446	Afrotropic	0	LC	Non-threatened
18146	Prionailurus bengalensis	Carnivora	0.056775661	-0.013002984	0	0	0.014	0.165	0.283	0	0	-0.001	-0.017	-0.036	0.237	0.264	0.373	0.629	0.681	-0.005	-0.006	0.011	-0.007	0.017	9	9528044	66.046	44.741	Indomalayan	0	LC	Non-threatened
41562	Cheracebus torquatus	Primates	0.975228203	-0.002243967	0.528	0.687	0.968	0.999	1	-0.031	-0.023	-0.005	0	0	0.619	0.726	0.97	0.999	1	-0.012	-0.014	-0.006	0	0	1	249558	156.483	136.92	Neotropic	0	LC	Non-threatened
136508	Marmosa quichua	Didelphimorphia	0.574267208	-0.014491163	0.023	0.045	0.358	0.543	0.574	-0.002	-0.003	-0.032	-0.024	-0.014	0.293	0.34	0.499	0.558	0.766	-0.008	-0.018	-0.055	-0.01	-0.07	2	27327	30	154	Neotropic	0	LC	Non-threatened
40768	Geoxus annectens	Rodentia	0	0.010329867	0.002	0.003	0.015	0.106	0.148	0	0	0	0.004	0.008						0.202	0.209	0.224	0.238	0.24	1	14521	32.491	24.747	Neotropic	1	VU	Threatened
6508	Desmodilliscus braueri	Rodentia	0.405354797	-0.025941419	0.005	0.01	0.171	0.912	0.954	-0.001	-0.002	-0.029	-0.095	-0.017	0.304	0.353	0.709	0.965	0.967	0.008	-0.002	-0.052	-0.02	-0.018	1	3379923	29.689	26.266	Afrotropic	0	LC	Non-threatened
21744	Theropithecus gelada	Primates	0.000153148	0	0.001	0.001	0.011	0.047	0.056	0	0	-0.002	-0.007	-0.007	0.047	0.047	0.111	0.143	0.146	-0.003	-0.003	-0.005	-0.007	-0.007	2	104474	172.417	450.857	Afrotropic	0	LC	Non-threatened
11856	Lestodelphys halli	Didelphimorphia	0.063075067	-0.00622653	0.019	0.028	0.121	0.215	0.267	-0.002	-0.002	-0.009	-0.005	-0.007	0.23	0.245	0.308	0.443	0.477	-0.001	-0.001	0.004	0.006	0.009	3	309964	18.475	88.07	Neotropic	0	LC	Non-threatened
3858	Cardiocranius paradoxus	Rodentia	0.405890994	-0.003412181	0.009	0.02	0.191	0.816	0.92	-0.002	-0.002	-0.002	-0.005	-0.001	0.295	0.34	0.632	0.942	0.984	0	0	-0.005	0.004	0	1	1986999	27.199	30.532	Palearctic	0	DD	Data deficient
19545	Rhinolophus inops	Chiroptera	0.053713856	-0.010500486	0	0	0.013	0.159	0.235	0	0	-0.002	-0.021	-0.03	0.184	0.206	0.307	0.432	0.454	-0.01	-0.009	-0.022	-0.033	-0.038	2	226180	108.889	60.878	Indomalayan	0	LC	Non-threatened
2144	Arvicanthis abyssinicus	Rodentia	0.01169363	-0.001322414	0.001	0.001	0.011	0.057	0.076	0	0	-0.002	-0.008	-0.011	0.228	0.253	0.611	0.836	0.866	-0.002	0	0.035	0.006	0.008	3	297940	27.177	25.555	Afrotropic	0	LC	Non-threatened
14210	Myotis volans	Chiroptera	0.221943295	-0.002202706	0.001	0.004	0.052	0.668	0.89	0	0	-0.001	-0.005	-0.003	0.216	0.256	0.61	0.994	0.999	-0.001	0	0.001	-0.002	0	5	4713294	67.684	38.74	Nearctic	0	LC	Non-threatened
13850	Mops trevori	Chiroptera	0.01821645	-0.008931206	0	0	0.004	0.08	0.136	0	0	-0.001	-0.019	-0.028	0.146	0.186	0.27	0.334	0.353	-0.03	-0.034	-0.028	0.007	0.37	2	423683	97.88	59.033	Afrotropic	0	DD	Data deficient
9420	Gracilinanus marica	Didelphimorphia	0.002168875	-0.000763347	0	0.001	0.019	0.096	0.126	0	-0.001	-0.004	-0.013	-0.014	0.155	0.198	0.257	0.286	0.291	-0.047	-0.017	-0.024	-0.025	-0.027	3	330125	19.265	79.105	Neotropic	0	LC	Non-threatened
14923	Nyctalus montanus	Chiroptera	0.031643732	0.000209721	0	0	0.01	0.096	0.156	0	0	-0.002	-0.006	-0.011	0.205	0.247	0.399	0.624	0.653	-0.003	0.001	-0.009	-0.011	-0.008	4	123974	81.476	47.883	Indomalayan	0	LC	Non-threatened
92461708	Chaetodipus siccus	Rodentia	0.06443299	0	0.006	0.01	0.038	0.218	0.257	-0.002	-0.002	-0.006	0	-0.001	0.254	0.255	0.261	0.277	0.279	0	0	0	0	0	1	388	30.331	27.242	Neotropic	0	LC	Non-threatened
5578	Crocidura nimbae	Eulipotyphla	0.006861588	-0.003671168	0.001	0.001	0.007	0.122	0.169	-0.001	0	-0.002	-0.021	-0.023	0.158	0.174	0.216	0.239	0.241	-0.028	-0.031	-0.012	-0.027	-0.028	1	45762	25.231	22.27	Afrotropic	0	NT	Non-threatened
16753	Petrogale sharmani	Diprotodontia	0.484196922	-5.87475E-05	0.054	0.081	0.272	0.7	0.764	-0.001	-0.001	0	0	0	0.279	0.312	0.528	0.766	0.811	0	0	0	0	0	1	17022	31.276	283.969	Australasia	0	VU	Threatened
44851	Pipistrellus anchietae	Chiroptera	0.11841715	-0.04439924	0.002	0.005	0.075	0.284	0.356	0	-0.001	-0.018	-0.049	-0.053	0.238	0.261	0.34	0.483	0.543	-0.005	-0.003	-0.013	-0.057	-0.079	2	1460025	100.559	46.62	Afrotropic	0	LC	Non-threatened
136813	Oxymycterus dasytrichus	Rodentia	0.032796316	-0.002357126	0	0.001	0.025	0.12	0.17	0	0	-0.002	-0.002	-0.004	0.157	0.189	0.272	0.418	0.462	-0.006	-0.008	-0.005	-0.011	-0.011	4	285093	30.06	14.122	Neotropic	0	LC	Non-threatened
2816	Biswamoyopterus biswasi	Rodentia	0.174662073	-0.048502518	0.01	0.034	0.187	0.31	0.414	-0.002	-0.003	-0.017	-0.027	-0.029	0.231	0.237	0.333	0.446	0.452	0.027	0.029	-0.005	-0.027	-0.028	1	3773	68.316	79.649	Indomalayan	1	CR	Threatened
15933	Pan troglodytes	Primates	0.246688872	-0.071120877	0.003	0.007	0.108	0.429	0.579	-0.001	-0.002	-0.024	-0.092	-0.124	0.242	0.267	0.389	0.696	0.778	-0.002	-0.004	-0.033	0.016	-0.002	5	2321414	229	1112.131	Afrotropic	0	EN	Threatened
14105	Myosciurus pumilio	Rodentia	0.22618675	-0.034609519	0.005	0.014	0.096	0.449	0.535	0	-0.003	-0.016	-0.052	-0.06	0.215	0.245	0.419	0.598	0.648	0.002	0.001	-0.014	-0.059	-0.094	1	348199	49.466	46.816	Afrotropic	0	LC	Non-threatened
